source_id,course,title,original_path,format,document_role,year,output_md,locator_type,method,ocr_used,ocr_confidence,ocr_warning,status,reviewer,notes
digital-system-creative-design-020,digital_system_creative_design,02-03_video03-frame-02261,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02261.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-020.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-021,digital_system_creative_design,02-03_video03-frame-02266,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02266.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-021.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-022,digital_system_creative_design,02-03_video03-frame-02273,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02273.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-022.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-023,digital_system_creative_design,02-03_video03-frame-02278,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02278.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-023.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-024,digital_system_creative_design,02-03_video03-frame-02282,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02282.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-024.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-025,digital_system_creative_design,02-03_video03-frame-02283,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02283.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-025.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-026,digital_system_creative_design,02-03_video03-frame-02286,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02286.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-026.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-027,digital_system_creative_design,02-03_video03-frame-02296,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02296.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-027.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-028,digital_system_creative_design,02-03_video03-frame-02297,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02297.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-028.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-029,digital_system_creative_design,02-03_video03-frame-02314,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02314.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-029.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-030,digital_system_creative_design,02-03_video03-frame-02315,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02315.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-030.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-031,digital_system_creative_design,02-03_video03-frame-02316,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02316.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-031.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-032,digital_system_creative_design,02-03_video03-frame-02320,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02320.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-032.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-033,digital_system_creative_design,02-03_video03-frame-02366,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02366.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-033.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-034,digital_system_creative_design,02-03_video03-frame-02367,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02367.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-034.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-035,digital_system_creative_design,02-03_video03-frame-02368,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02368.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-035.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-036,digital_system_creative_design,02-03_video03-frame-02374,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-02374.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-036.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-037,digital_system_creative_design,02-03_video03-frame-11052,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-11052.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-037.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-038,digital_system_creative_design,02-03_video03-frame-11062,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-11062.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-038.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-039,digital_system_creative_design,02-03_video03-frame-11065,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-11065.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-039.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-040,digital_system_creative_design,02-03_video03-frame-11078,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/02-03_video03-frame-11078.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-040.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
